2023-10-13 14:00:16	7.078000	1591	-15	W6OEM: KM6LYW HEARTBEAT SNR -15 ♢ 
2023-10-13 14:01:13	7.078000	1591	+06	KB7ITU: @HB HEARTBEAT ♢ 
2023-10-13 14:01:28	7.078000	1591	+06	KF0AER: KN4YAV HEARTBEAT SNR -15 ♢ 
2023-10-13 14:01:28	7.078000	1591	+13	KA6IZR: KB7ITU HEARTBEAT SNR -01 ♢ 
2023-10-13 14:01:28	7.078000	1591	+01	N0GQ: KB7ITU HEARTBEAT SNR +05 ♢ 
2023-10-13 14:01:28	7.078000	1591	+11	WB7TSQ: KN4YAV HEARTBEAT SNR -18 ♢ 
2023-10-13 14:01:28	7.078000	1591	+00	WA0R: KB7ITU HEARTBEAT SNR +13 ♢ 
2023-11-13 16:47:01	14.078000	1591	-07	KI5SMN: @HB HEARTBEAT ♢ 
2023-11-13 16:48:08	14.078000	1591	-14	KO4YAW: KG4UHM HEARTBEAT SNR -11 ♢ 
2023-11-13 16:48:12	14.078000	1591	+10	N6CYB: KG4UHM HEARTBEAT SNR -12 ♢ 
2023-11-13 16:48:12	14.078000	1591	+14	KW9Q: KG4UHM HEARTBEAT SNR -03 ♢ 
2023-11-13 16:48:12	14.078000	1591	+00	KN2Z: KG4UHM HEARTBEAT SNR -02 ♢ 
2023-11-13 16:48:27	14.078000	1591	+14	WB4GHY: KG4UHM HEARTBEAT SNR -05 ♢ 
2023-11-13 16:50:00	14.078000	1591	-02	WE4SEL: KN4PMF HEARTBEAT SNR -14 ♢ 
2023-11-13 16:50:01	14.078000	1591	+13	N6CYB: KN4PMF HEARTBEAT SNR -16 ♢ 
2023-11-13 16:50:01	14.078000	1591	+13	KW9Q: KN4PMF HEARTBEAT SNR +02 ♢ 
2023-11-13 16:50:25	14.078000	1591	+13	WB4GHY: KN4PMF HEARTBEAT SNR +01 ♢ 
2023-11-13 16:57:13	14.078000	1591	-10	KI5SMN: @HB HEARTBEAT ♢ 
2023-11-13 16:57:30	14.078000	1591	-01	K5TCI: KI5SMN HEARTBEAT SNR +04 ♢ 
2023-11-13 16:57:30	14.078000	1591	+07	KW9Q: KI5SMN HEARTBEAT SNR -06 ♢ 
2023-11-13 16:57:30	14.078000	1591	+02	N6CYB: KI5SMN HEARTBEAT SNR +05 ♢ 
2023-11-13 16:57:30	14.078000	1591	-06	KD0YXI: KI5SMN HEARTBEAT SNR +02 ♢ 
2023-11-13 16:58:58	14.078000	1591	+03	WB4GHY: W1WRA HEARTBEAT SNR -02 ♢ 
2023-11-13 17:00:32	14.078000	1591	+07	KF4EOM: @HB HEARTBEAT ♢ 
2023-11-13 17:00:42	14.078000	1591	+07	KN2Z: KF4EOM HEARTBEAT SNR +02 ♢ 
2023-11-13 17:00:42	14.078000	1591	+00	K5TCI: KF4EOM HEARTBEAT SNR +11 ♢ 
2023-11-13 17:00:42	14.078000	1591	+10	KW9Q: KF4EOM HEARTBEAT SNR -10 ♢ 
2023-11-13 17:00:43	14.078000	1591	-03	KD0YXI: KF4EOM HEARTBEAT SNR +02 ♢ 
2023-11-13 17:00:55	14.078000	1591	+09	WB4GHY: KF4EOM HEARTBEAT SNR +09 ♢ 
2023-11-13 17:01:00	14.078000	1591	-11	KI5SMN: KF4EOM HEARTBEAT SNR -13 ♢ 
2023-11-13 17:05:18	14.078000	1591	-15	KO4YAW: @MB  KO4YAW 1 2023-05-13 ♢ 
2023-11-13 17:11:13	14.078000	1591	+03	N6CYB: KG4UHM HEARTBEAT SNR -13 ♢ 
2023-11-13 17:11:13	14.078000	1591	+01	KF4EOM: KG4UHM HEARTBEAT SNR -02 ♢ 
2023-11-13 17:11:13	14.078000	1591	+06	KW9Q: KG4UHM HEARTBEAT SNR -10 ♢ 
2023-11-13 17:11:13	14.078000	1591	-16	KI5SMN: @HB HEARTBEAT ♢ 
2023-11-13 17:11:25	14.078000	1591	+01	WB4GHY: KG4UHM HEARTBEAT SNR -01 ♢ 
2023-11-13 17:14:29	14.078000	1591	+05	KW9Q: DD2UJ HEARTBEAT SNR -22 ♢ 
2023-11-13 17:15:25	14.078000	1591	+01	WB4GHY: KM6LYW HEARTBEAT SNR +02 ♢ 
2023-11-13 17:21:44	14.078000	1591	-16	KG4UHM: @HB HEARTBEAT ♢ 
2023-11-13 17:21:59	14.078000	1591	+02	KN2Z: KG4UHM HEARTBEAT SNR -13 ♢ 
